key,source_text,target_text,status
temperature.mekanism.ambient,Ambient,周囲,translated
temperature.mekanism.ambient.short,STP,STP,translated
temperature.mekanism.celsius,Celsius,Celsius,translated
temperature.mekanism.celsius.short,C,C,translated
temperature.mekanism.fahrenheit,Fahrenheit,Fahrenheit,translated
temperature.mekanism.fahrenheit.short,F,F,translated
temperature.mekanism.kelvin,Kelvin,Kelvin,translated
temperature.mekanism.kelvin.short,K,K,translated
temperature.mekanism.long,Temperature: %1$s,Temperature: %1$s,translated
temperature.mekanism.rankine,Rankine,Rankine,translated
temperature.mekanism.rankine.short,R,R,translated
temperature.mekanism.short,Temp: %1$s,Temp: %1$s,translated
tooltip.mekanism.bucket_mode,Bucket Mode: %1$s,バケットモード: %1$s,translated
tooltip.mekanism.decay_immune,Will not decay inside a Radioactive Waste Barrel,放射性廃棄物樽の内部では減衰しません,translated
tooltip.mekanism.fire_mode,Fire Mode: %1$s,射撃モード: %1$s,translated
tooltip.mekanism.flowing,Flowing: %1$s,流動: %1$s,translated
tooltip.mekanism.hold_for_description,Hold %1$s for a description.,%1$sを押してください説明。,translated
tooltip.mekanism.hold_for_details,Hold %1$s for details.,%1$sを押してください詳細。,translated
tooltip.mekanism.hold_for_modules,Hold %1$s for installed modules.,%1$sを押してくださいインストール済みモジュール。,translated
tooltip.mekanism.hold_for_supported_items,Hold %1$s for supporting items and conflicting modules.,%1$sを押してくださいサポート項目と競合するモジュール。,translated
tooltip.mekanism.invalid,(Invalid),(無効),translated
tooltip.mekanism.inventory,Inventory: %1$s,インベントリー: %1$s,translated
tooltip.mekanism.item_amount,Item amount: %1$s,アイテム数: %1$s,translated
tooltip.mekanism.jei.amount.with.capacity,%1$s / %2$s mB,%1$s / %2$s mB,translated
tooltip.mekanism.mode,Mode: %1$s,Mode: %1$s,translated
tooltip.mekanism.mode.free_runners,Runners Mode: %1$s,ランナーモード: %1$s,translated
tooltip.mekanism.mode.jetpack,Jetpack Mode: %1$s,ジェットパックモード: %1$s,translated
tooltip.mekanism.mode.scuba_tank,Scuba Tank: %1$s,スキューバタンク: %1$s,translated
tooltip.mekanism.no_fluid,No fluid stored.,保存された流体はありません。,translated
tooltip.mekanism.no_gas,No gas stored.,保存されたガスはありません。,translated
tooltip.mekanism.security,Security: %1$s,セキュリティ: %1$s,translated
tooltip.mekanism.stored,Stored %1$s: %2$s,%1$s を保存: %2$s,translated
tooltip.mekanism.stored.flamethrower,Flamethrower: %1$s,火炎放射器: %1$s,translated
tooltip.mekanism.stored.free_runners,Runners Energy: %1$s,ランナーエネルギー: %1$s,translated
tooltip.mekanism.stored.jetpack,Jetpack Fuel: %1$s,ジェットパック燃料: %1$s,translated
tooltip.mekanism.stored_energy,Stored energy: %1$s,保存エネルギー: %1$s,translated
tooltip.mekanism.stored_mb_percentage,Stored %1$s: %2$s mB (%3$s),%1$s を保存: %2$s mB (%3$s),translated
transmission.mekanism.energy,Energy,Energy,translated
transmission.mekanism.fluids,Fluids,Fluids,translated
transmission.mekanism.gases,Gases,Gases,translated
transmission.mekanism.heat,Heat,Heat,translated
transmission.mekanism.infuse_types,Infuse Types,Infuse Types,translated
transmission.mekanism.items,Items,Items,translated
transmission.mekanism.pigments,Pigments,Pigments,translated
transmission.mekanism.slurries,Slurries,Slurries,translated
transmitter.mekanism.blocks,- Blocks (%1$s),- Blocks (%1$s),translated
transmitter.mekanism.capable_of_transferring,Capable of transferring:,Capable of transferring:,translated
transmitter.mekanism.conduction,Conduction: %1$s,Conduction: %1$s,translated
transmitter.mekanism.configurator.toggle_diverter,Diverter mode changed to: %1$s,Diverter mode changed to: %1$s,translated
transmitter.mekanism.control.disabled.desc,Always active,Always active,translated
transmitter.mekanism.control.high.desc,Active with signal,Active with signal,translated
transmitter.mekanism.control.low.desc,Active without signal,Active without signal,translated
transmitter.mekanism.fluids,- Fluids (%1$s),- Fluids (%1$s),translated
transmitter.mekanism.gases,- Gases (%1$s),- Gases (%1$s),translated
transmitter.mekanism.heat,- Heat (%1$s),- Heat (%1$s),translated
transmitter.mekanism.heat_capacity,Heat Capacity: %1$s,Heat Capacity: %1$s,translated
transmitter.mekanism.insulation,Insulation: %1$s,Insulation: %1$s,translated
transmitter.mekanism.items,- Items (%1$s),- Items (%1$s),translated
transmitter.mekanism.pump_rate,Pump Rate: %1$s/s,Pump Rate: %1$s/s,translated
transmitter.mekanism.pump_rate.mb,Pump Rate: %1$s mB/t,Pump Rate: %1$s mB/t,translated
transmitter.mekanism.speed,Speed: %1$s m/s,Speed: %1$s m/s,translated
transmitter.mekanism.universal,universal,universal,translated
upgrade.mekanism.anchor,Anchor,Anchor,translated
upgrade.mekanism.anchor.description,Keeps a machine's chunk loaded.,Keeps a machine's chunk loaded.,translated
upgrade.mekanism.display.level,- %1$s: x%2$s,- %1$s: x%2$s,translated
upgrade.mekanism.energy,Energy,Energy,translated
upgrade.mekanism.energy.description,Increases energy efficiency and capacity of machinery.,Increases energy efficiency and capacity of machinery.,translated
upgrade.mekanism.filter,Filter,Filter,translated
upgrade.mekanism.filter.description,A filter that separates heavy water from regular water.,A filter that separates heavy water from regular water.,translated
upgrade.mekanism.gas,Gas,Gas,translated
upgrade.mekanism.gas.description,Increases the efficiency of gas-using machinery.,Increases the efficiency of gas-using machinery.,translated
upgrade.mekanism.muffling,Muffling,Muffling,translated
upgrade.mekanism.muffling.description,Reduces noise generated by machinery.,Reduces noise generated by machinery.,translated
upgrade.mekanism.speed,Speed,Speed,translated
upgrade.mekanism.speed.description,Increases speed of machinery.,Increases speed of machinery.,translated
upgrade.mekanism.stone_generator,Stone Generator,Stone Generator,translated
upgrade.mekanism.stone_generator.description,Generates stone or cobblestone as needed.,Generates stone or cobblestone as needed.,translated
waste_barrel.mekanism.decay_rate,Decay Rate: %1$s mB/t,減衰速度: %1$s,translated
waste_barrel.mekanism.decay_rate.actual,Actual Decay Rate: %1$s mB / %2$s ticks,Actual Decay Rate: %1$s mB / %2$s ticks,translated
